Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Good quality packing and fast delivery.,Good quality packing and fast delivery.,good quality packing and fast delivery,"['good', 'quality', 'packing', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",fresh and of good quality.. Thanks.,fresh and of good quality.. Thanks.,fresh and of good quality thanks,"['fresh', 'good', 'quality', 'thanks']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Thanks for the Good products ,Thanks for the Good products ,thanks for the good products ,"['thanks', 'good', 'products']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",quality product...good service...recommended for everyone ,quality product...good service...recommended for everyone ,quality productgood servicerecommended for everyone ,"['quality', 'productgood', 'servicerecommended', 'everyone']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Thanks always Good,Thanks always Good,thanks always good,"['thanks', 'always', 'good']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Packed well and cleaned. Pretty good overall. I might order more from this seller in the future.,Packed well and cleaned. Pretty good overall. I might order more from this seller in the future.,packed well and cleaned pretty good overall i might order more from this seller in the future,"['packed', 'well', 'cleaned', 'pretty', 'good', 'overall', 'might', 'order', 'seller', 'future']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g","as expected the product is quality and very happy with it, will order again ","as expected the product is quality and very happy with it, will order again ",as expected the product is quality and very happy with it will order again ,"['expected', 'product', 'quality', 'happy', 'order']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Fast Delivery and Quality product. Hope to place an another order soon..,Fast Delivery and Quality product. Hope to place an another order soon..,fast delivery and quality product hope to place an another order soon,"['fast', 'delivery', 'quality', 'product', 'hope', 'place', 'another', 'order', 'soon']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,fresh and very testy.This is my second order.fast delivery.I reccomended this seller.,fresh and very testy.This is my second order.fast delivery.I reccomended this seller.,fresh and very testythis is my second orderfast deliveryi reccomended this seller,"['fresh', 'testythis', 'second', 'orderfast', 'deliveryi', 'reccomended', 'seller']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
CALIFORNIAN ALMONDS Nuts 1 KG,very good product. Thanks a lot Daraz,very good product. Thanks a lot Daraz,very good product thanks a lot daraz,"['good', 'product', 'thanks', 'lot', 'daraz']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,Well packed hole Almond is there without damage soo good . Thanks u,Well packed hole Almond is there without damage soo good . Thanks u,well packed hole almond is there without damage soo good  thanks u,"['well', 'packed', 'hole', 'almond', 'without', 'damage', 'soo', 'good', 'thanks', 'u']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,Good quality Almonds Seems fresh coz it's crunchy Happy with the product Extremely fast delivery,Good quality Almonds Seems fresh coz it's crunchy Happy with the product Extremely fast delivery,good quality almonds seems fresh coz its crunchy happy with the product extremely fast delivery,"['good', 'quality', 'almonds', 'seems', 'fresh', 'coz', 'crunchy', 'happy', 'product', 'extremely', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,"It was packed nicely and received within 3days.. Apparently clean and new..(Did not try the taste yet). But as per previous experience, By looking at outer skin I can say taste will be good too.. Longer expiry dates.. Recommendèd seller and Good customer service..","It was packed nicely and received within 3days.. Apparently clean and new..(Did not try the taste yet). But as per previous experience, By looking at outer skin I can say taste will be good too.. Longer expiry dates.. Recommendèd seller and Good customer service..",it was packed nicely and received within 3days apparently clean and newdid not try the taste yet but as per previous experience by looking at outer skin i can say taste will be good too longer expiry dates recommendèd seller and good customer service,"['packed', 'nicely', 'received', 'within', '3days', 'apparently', 'clean', 'newdid', 'try', 'taste', 'yet', 'per', 'previous', 'experience', 'looking', 'outer', 'skin', 'say', 'taste', 'good', 'longer', 'expiry', 'dates', 'recommendèd', 'seller', 'good', 'customer', 'service']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
CALIFORNIAN ALMONDS Nuts 1 KG,Really good almonds. Very well packed. Super fast delivery. It was Received within one day. Recommend this seller for any one who is interested ,Really good almonds. Very well packed. Super fast delivery. It was Received within one day. Recommend this seller for any one who is interested ,really good almonds very well packed super fast delivery it was received within one day recommend this seller for any one who is interested ,"['really', 'good', 'almonds', 'well', 'packed', 'super', 'fast', 'delivery', 'received', 'within', 'one', 'day', 'recommend', 'seller', 'one', 'interested']","['quality', 'delivery cost', 'packaging', 'customer service']",0,1,1,1,0,0,1
CALIFORNIAN ALMONDS Nuts 1 KG,High quality Almond nuts. Lowest price in the market. Highly satisfied..,High quality Almond nuts. Lowest price in the market. Highly satisfied..,high quality almond nuts lowest price in the market highly satisfied,"['high', 'quality', 'almond', 'nuts', 'lowest', 'price', 'market', 'highly', 'satisfied']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,"the taste is not so good of the almonds ,delivered fast ","the taste is not so good of the almonds ,delivered fast ",the taste is not so good of the almonds delivered fast ,"['taste', 'good', 'almonds', 'delivered', 'fast']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,In a handful these and more are unedible and not safe,In a handful these and more are unedible and not safe,in a handful these and more are unedible and not safe,"['handful', 'unedible', 'safe']",['packaging'],0,0,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,Came with the right weight. Tast also good. Thank u,Came with the right weight. Tast also good. Thank u,came with the right weight tast also good thank u,"['came', 'right', 'weight', 'tast', 'also', 'good', 'thank', 'u']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,Weight was correct. Most of the almonds are good. But some almonds were cracked and there were holes made of bugs. ,Weight was correct. Most of the almonds are good. But some almonds were cracked and there were holes made of bugs. ,weight was correct most of the almonds are good but some almonds were cracked and there were holes made of bugs ,"['weight', 'correct', 'almonds', 'good', 'almonds', 'cracked', 'holes', 'made', 'bugs']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,"My son and his wife came to see us recently and she was in the family way I trusted Daraz to feed my son , his wife with fresh Almonds ","My son and his wife came to see us recently and she was in the family way I trusted Daraz to feed my son , his wife with fresh Almonds ",my son and his wife came to see us recently and she was in the family way i trusted daraz to feed my son  his wife with fresh almonds ,"['son', 'wife', 'came', 'see', 'us', 'recently', 'family', 'way', 'trusted', 'daraz', 'feed', 'son', 'wife', 'fresh', 'almonds']","['quality', 'packaging']",0,1,0,1,0,0,0
CALIFORNIAN ALMONDS Nuts 1 KG,Very Very Good Quality All Nuts are superb Quality.... No bad Quality Nuts there..... Mostly 60% Finished my children now..... Thanks for the seller to the Quality Product & Price also Very Ressonable Recomended All need this product from this seller all of yours needs...... 👍👍👍🙏🙏🙏💯💯💯,Very Very Good Quality All Nuts are superb Quality.... No bad Quality Nuts there..... Mostly 60% Finished my children now..... Thanks for the seller to the Quality Product & Price also Very Ressonable Recomended All need this product from this seller all of yours needs...... thumbs upthumbs upthumbs upfolded handsfolded handsfolded handshundred pointshundred pointshundred points,very very good quality all nuts are superb quality no bad quality nuts there mostly 60 finished my children now thanks for the seller to the quality product  price also very ressonable recomended all need this product from this seller all of yours needs thumbs upthumbs upthumbs upfolded handsfolded handsfolded handshundred pointshundred pointshundred points,"['good', 'quality', 'nuts', 'superb', 'quality', 'bad', 'quality', 'nuts', 'mostly', '60', 'finished', 'children', 'thanks', 'seller', 'quality', 'product', 'price', 'also', 'ressonable', 'recomended', 'need', 'product', 'seller', 'needs', 'thumbs', 'upthumbs', 'upthumbs', 'upfolded', 'handsfolded', 'handsfolded', 'handshundred', 'pointshundred', 'pointshundred', 'points']","['price', 'quality', 'packaging', 'customer service']",1,1,0,1,0,0,1
CALIFORNIAN ALMONDS Nuts 1 KG,Received with good condition. However the weight was 993g even with the package and tapes. So it would be around 985g of almonds in the bag. I am still giving 5 stars because almonds were really good. ,Received with good condition. However the weight was 993g even with the package and tapes. So it would be around 985g of almonds in the bag. I am still giving 5 stars because almonds were really good. ,received with good condition however the weight was 993g even with the package and tapes so it would be around 985g of almonds in the bag i am still giving 5 stars because almonds were really good ,"['received', 'good', 'condition', 'however', 'weight', '993g', 'even', 'package', 'tapes', 'would', 'around', '985g', 'almonds', 'bag', 'still', 'giving', '5', 'stars', 'almonds', 'really', 'good']","['quality', 'packaging']",0,1,0,1,0,0,0
Fresh Peanuts - 1Kg,Got the item delivered in double quick time. Well packed and appears to be of good quality. Many thanks.,Got the item delivered in double quick time. Well packed and appears to be of good quality. Many thanks.,got the item delivered in double quick time well packed and appears to be of good quality many thanks,"['got', 'item', 'delivered', 'double', 'quick', 'time', 'well', 'packed', 'appears', 'good', 'quality', 'many', 'thanks']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Fresh Peanuts - 1Kg,"It was packed in a silli silli bag and wrapped in bubble wrap. I hope the quality is good. There was no label in the pack so no way of finding out the manufactured date, expiry date or weight or manufacturer. It was the cheapest on Daraz so hope its good. ","It was packed in a silli silli bag and wrapped in bubble wrap. I hope the quality is good. There was no label in the pack so no way of finding out the manufactured date, expiry date or weight or manufacturer. It was the cheapest on Daraz so hope its good. ",it was packed in a silli silli bag and wrapped in bubble wrap i hope the quality is good there was no label in the pack so no way of finding out the manufactured date expiry date or weight or manufacturer it was the cheapest on daraz so hope its good ,"['packed', 'silli', 'silli', 'bag', 'wrapped', 'bubble', 'wrap', 'hope', 'quality', 'good', 'label', 'pack', 'way', 'finding', 'manufactured', 'date', 'expiry', 'date', 'weight', 'manufacturer', 'cheapest', 'daraz', 'hope', 'good']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Fresh Peanuts - 1Kg,Really fresh and good quality product.fast Delivery...everybody can buy these.Thank you so much gave me to valuable good product.....,Really fresh and good quality product.fast Delivery...everybody can buy these.Thank you so much gave me to valuable good product.....,really fresh and good quality productfast deliveryeverybody can buy thesethank you so much gave me to valuable good product,"['really', 'fresh', 'good', 'quality', 'productfast', 'deliveryeverybody', 'buy', 'thesethank', 'much', 'gave', 'valuable', 'good', 'product']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
